Date,symbol,signal,prev_high,prev_low,prev_close,atr,prob_hh,prob_hl
2015-04-30,NSC,0.0,103.86999899999999,101.520001,102.59,2.0488053157738433,0.5428571428571428,0.3457142857142857
2015-05-01,NSC,2.0,102.519997,100.550003,100.849998,2.078924584196459,0.2257142857142857,0.5942857142857143
2015-05-04,NSC,-1.0,103.209999,101.43,103.209999,2.1340318257768134,0.18857142857142858,0.21714285714285714
2015-05-05,NSC,1.0,104.580002,103.169998,103.790001,2.1566287431991316,0.8085714285714286,0.9028571428571428
2015-05-06,NSC,-1.0,104.279999,100.519997,100.589996,2.081966268879217,0.4142857142857143,0.3628571428571429
2015-05-07,NSC,-1.0,100.140003,98.380001,99.520001,2.2497698419912955,0.06857142857142857,0.24571428571428572
2015-05-08,NSC,1.0,101.529999,99.779999,100.980003,2.2007930577921657,0.5828571428571429,0.5285714285714286
2015-05-11,NSC,1.0,102.18,100.559998,100.629997,2.1557137520129492,0.7314285714285714,0.6114285714285714
2015-05-12,NSC,-1.0,101.309998,100.160004,100.160004,2.102142576811656,0.3514285714285714,0.21714285714285714
2015-05-13,NSC,-1.0,99.75,98.940002,99.040001,2.0069277191304895,0.30857142857142855,0.3057142857142857
2015-05-14,NSC,0.0,99.839996,97.269997,97.720001,1.9282351472174397,0.5114285714285715,0.26
2015-05-15,NSC,-1.0,97.709999,96.040001,96.709999,1.9924115324956955,0.17142857142857143,0.27714285714285714
2015-05-18,NSC,-1.0,97.720001,96.629997,97.559998,1.9611703792461253,0.46,0.31142857142857144
2015-05-19,NSC,1.0,98.169998,97.199997,97.970001,1.8740537413215121,0.8171428571428572,0.58
2015-05-20,NSC,1.0,98.25,97.07,97.279999,1.7836484671893618,0.7114285714285714,0.5171428571428571
2015-05-21,NSC,-1.0,96.940002,95.730003,96.059998,1.7232836204704263,0.36,0.19142857142857142
2015-05-22,NSC,-1.0,98.120003,96.0,97.110001,1.7059548584233846,0.4085714285714286,0.24
2015-05-25,NSC,1.0,97.290001,95.510002,95.529999,1.7473596725810459,0.5342857142857143,0.7
2015-05-26,NSC,-1.0,,,,1.7506236053229416,0.14285714285714285,0.2542857142857143
2015-05-28,NSC,-1.0,95.230003,94.239998,94.830002,1.7375607447906476,0.3342857142857143,0.15428571428571428
2015-05-29,NSC,0.0,94.550003,92.800003,93.709999,1.6628051703115823,0.5142857142857142,0.3142857142857143
2015-06-01,NSC,-1.0,93.510002,91.849998,92.0,1.699524553280423,0.35428571428571426,0.4342857142857143
2015-06-02,NSC,-1.0,93.059998,91.849998,92.760002,1.7155721979523804,0.15428571428571428,0.21428571428571427
2015-06-03,NSC,1.0,93.809998,92.279999,92.699997,1.6650149781571415,0.6314285714285715,0.5571428571428572
