Date,symbol,signal,prev_high,prev_low,prev_close,atr,prob_hh,prob_hl
2015-05-06,PG,0.0,80.650002,79.779999,80.07,1.002568754940031,0.5485714285714286,0.33714285714285713
2015-05-07,PG,0.0,80.58000200000002,79.519997,80.400002,0.9723115794460261,0.5142857142857142,0.30857142857142855
2015-05-08,PG,-1.0,80.550003,80.0,80.199997,0.9830806215014242,0.38857142857142857,0.48
2015-05-11,PG,1.0,81.209999,80.82,80.959999,0.9657723593512811,0.8342857142857143,0.7771428571428571
2015-05-12,PG,-1.0,80.989998,80.260002,80.269997,0.9371951234161523,0.4228571428571429,0.18285714285714286
2015-05-13,PG,-1.0,80.290001,79.360001,79.949997,0.9304759110745368,0.24857142857142858,0.3742857142857143
2015-05-14,PG,1.0,80.589996,79.550003,79.699997,0.9434288199670849,0.6742857142857143,0.7257142857142858
2015-05-15,PG,-1.0,80.690002,80.089996,80.57,0.9040862379703768,0.46285714285714286,0.2885714285714286
2015-05-18,PG,-1.0,81.120003,80.730003,81.050003,0.914677814173339,0.4828571428571429,0.3057142857142857
2015-05-19,PG,-1.0,81.129997,80.5,80.739998,0.8962096327560051,0.2914285714285714,0.2714285714285714
2015-05-20,PG,1.0,80.949997,80.33000200000002,80.83000200000002,0.8995886694804053,0.5628571428571428,0.58
2015-05-21,PG,-1.0,81.0,80.449997,80.480003,0.9136291025323644,0.24571428571428572,0.18
2015-05-22,PG,1.0,80.58000200000002,79.839996,80.410004,0.921266692279129,0.7314285714285714,0.6371428571428571
2015-05-25,PG,0.0,80.400002,79.91999799999998,79.949997,0.8841403230512166,0.6542857142857142,0.4
2015-05-26,PG,-1.0,,,,0.8587259907460952,0.3657142857142857,0.3171428571428571
2015-05-27,PG,1.0,80.07,78.940002,79.139999,0.8348528916714832,0.6542857142857142,0.5057142857142857
2015-05-28,PG,-1.0,79.940002,79.089996,79.389999,0.8063679025043353,0.26285714285714284,0.24
2015-05-29,PG,1.0,79.449997,79.019997,79.33000200000002,0.799731712253904,0.6942857142857143,0.6514285714285715
2015-06-01,PG,-1.0,79.239998,78.190002,78.389999,0.768759141028516,0.37714285714285717,0.10285714285714286
2015-06-03,PG,-1.0,78.720001,78.16999799999998,78.540001,0.804883026925663,0.12857142857142856,0.24
2015-06-04,PG,1.0,78.93,78.269997,78.559998,0.8093953242330976,0.5428571428571428,0.5114285714285715
2015-06-05,PG,0.0,78.839996,78.059998,78.150002,0.7714557918097871,0.5885714285714285,0.37714285714285717
2015-06-08,PG,-1.0,78.120003,77.370003,77.43,0.8083102126288099,0.14,0.18571428571428572
2015-06-09,PG,1.0,77.980003,77.099998,77.709999,0.8074794913659279,0.7,0.7057142857142857
2015-06-10,PG,0.0,79.33000200000002,77.82,78.900002,0.7947315422293373,0.5914285714285714,0.35714285714285715
2015-06-11,PG,-1.0,79.790001,79.010002,79.540001,0.7812586880064039,0.40285714285714286,0.32571428571428573
2015-06-12,PG,-1.0,79.93,79.239998,79.410004,0.7811326192057642,0.24,0.15428571428571428
2015-06-15,PG,-1.0,79.32,78.57,78.870003,0.7810192572851882,0.2885714285714286,0.13142857142857142
2015-06-16,PG,1.0,78.459999,77.93,78.120003,0.7909178315566691,0.5657142857142857,0.5571428571428572
2015-06-17,PG,1.0,79.599998,78.540001,79.099998,0.8738263484010048,0.64,0.8657142857142858
2015-06-18,PG,1.0,80.190002,79.160004,80.08000200000002,0.8754436135609047,0.6657142857142857,0.5428571428571428
2015-06-19,PG,-1.0,81.220001,80.300003,80.82,0.856899452204815,0.2857142857142857,0.26
2015-06-22,PG,-1.0,81.199997,80.480003,80.540001,0.8552099069843344,0.3514285714285714,0.29714285714285715
2015-06-23,PG,0.0,81.18,80.33000200000002,80.449997,0.8636892162858999,0.5514285714285714,0.3057142857142857
2015-06-24,PG,-1.0,80.449997,79.620003,79.790001,0.9253197946573103,0.4942857142857143,0.48857142857142855
2015-06-25,PG,1.0,79.849998,79.5,79.510002,0.94178821519158,0.7228571428571429,0.7285714285714285
2015-06-26,PG,-1.0,79.900002,79.389999,79.389999,0.9616092936724193,0.3657142857142857,0.48
2015-06-29,PG,-1.0,79.739998,79.279999,79.339996,0.9374477643051774,0.32857142857142857,0.16857142857142857
2015-06-30,PG,-1.0,79.370003,78.260002,78.32,0.9287027878746581,0.36857142857142855,0.3
2015-07-01,PG,-1.0,79.010002,78.129997,78.239998,0.9188319090871921,0.26,0.22285714285714286
2015-07-02,PG,-1.0,79.769997,78.120003,79.720001,0.8619485181784728,0.4057142857142857,0.1457142857142857
2015-07-03,PG,-1.0,80.349998,79.769997,79.93,0.8267539663606254,0.27714285714285714,0.2914285714285714
2015-07-06,PG,-1.0,,,,0.7900784697245624,0.4142857142857143,0.19428571428571428
2015-07-07,PG,-1.0,80.220001,79.5,80.050003,0.8220707227521059,0.12857142857142856,0.15714285714285714
2015-07-08,PG,-1.0,81.83000200000002,80.059998,81.720001,0.8278641504768951,0.17714285714285713,0.21428571428571427
2015-07-09,PG,1.0,81.690002,80.889999,80.989998,0.9100771354292062,0.8771428571428571,0.9
2015-07-10,PG,0.0,82.0,80.519997,80.660004,0.8820691218862858,0.5628571428571428,0.26857142857142857
2015-07-14,PG,1.0,82.040001,81.339996,81.910004,0.865862309697657,0.7142857142857143,0.6885714285714286
2015-07-15,PG,1.0,82.459999,81.980003,82.040001,0.9572759787278929,0.7371428571428571,0.9714285714285714
2015-07-16,PG,-1.0,82.32,81.839996,82.150002,0.9445485808551031,0.32857142857142857,0.21714285714285714
