Date,symbol,signal,prev_high,prev_low,prev_close,atr,prob_hh,prob_hl
2015-05-11,VZ,1.0,50.369999,49.950001,50.139999,0.5556632490235554,0.7428571428571429,0.7028571428571428
2015-05-12,VZ,1.0,50.279999,49.790001,49.799999,0.5470971241211993,0.6657142857142857,0.5028571428571429
2015-05-13,VZ,0.0,49.810001,48.970001,49.619999,0.5343876117090798,0.5457142857142857,0.4142857142857143
2015-05-14,VZ,2.0,49.98,49.5,49.73,0.5529489505381722,0.43142857142857144,0.54
2015-05-15,VZ,-1.0,50.150002,49.82,49.970001,0.554654055484355,0.47714285714285715,0.38857142857142857
2015-05-18,VZ,-1.0,50.09,49.650002,49.790001,0.5621884499359195,0.32571428571428573,0.3028571428571429
2015-05-19,VZ,-1.0,49.799999,49.549999,49.599998,0.5869693049423279,0.38571428571428573,0.3657142857142857
2015-05-20,VZ,0.0,49.580002,49.32,49.549999,0.5812721744480951,0.6285714285714286,0.49142857142857144
2015-05-21,VZ,-1.0,49.959999,49.560001,49.689999,0.5871448570032859,0.4857142857142857,0.35714285714285715
2015-05-22,VZ,-1.0,50.099998,49.669998,49.900002,0.5774301713029573,0.4342857142857143,0.18285714285714286
2015-05-25,VZ,2.0,49.889999,49.580002,49.610001,0.6036871541726612,0.4828571428571429,0.6571428571428571
2015-05-26,VZ,-1.0,,,,0.5913184387553947,0.48,0.3628571428571429
2015-05-27,VZ,0.0,49.75,49.209999,49.419998,0.5741867948798556,0.5257142857142857,0.3342857142857143
2015-05-28,VZ,-1.0,49.68,49.27,49.57,0.5607679153918703,0.44571428571428573,0.26285714285714284
2015-05-29,VZ,-1.0,49.650002,49.380001,49.540001,0.5296911238526832,0.35714285714285715,0.2342857142857143
2015-06-01,VZ,1.0,49.639999,49.369999,49.439999,0.5047218114674148,0.7057142857142857,0.56
2015-06-02,VZ,-1.0,49.540001,49.139999,49.220001,0.4952496303206737,0.29714285714285715,0.23714285714285716
2015-06-03,VZ,1.0,49.310001,48.98,49.139999,0.48872466728860625,0.6428571428571429,0.54
2015-06-04,VZ,-1.0,49.439999,48.869999,49.080002,0.4718522005597457,0.46285714285714286,0.24
2015-06-08,VZ,-1.0,47.970001,47.110001,47.23,0.47866708050377077,0.31142857142857144,0.31142857142857144
2015-06-09,VZ,0.0,47.779999,47.049999,47.439999,0.47180037245339335,0.5542857142857143,0.4085714285714286
2015-06-10,VZ,0.0,47.619999,47.169998,47.34,0.45162043520805406,0.6885714285714286,0.33714285714285713
2015-06-11,VZ,-1.0,47.68,47.360001,47.470001,0.4334583916872489,0.44285714285714284,0.3028571428571429
2015-06-12,VZ,-1.0,47.880001,47.52,47.759998,0.4301127525185233,0.38,0.2342857142857143
2015-06-15,VZ,-1.0,47.75,47.209999,47.25,0.4201015772666713,0.49714285714285716,0.37714285714285717
2015-06-16,VZ,-1.0,47.220001,46.93,47.0,0.43509141954000424,0.35714285714285715,0.41714285714285715
2015-06-17,VZ,-1.0,47.490002,46.91,47.419998,0.5115823775860038,0.39714285714285713,0.4342857142857143
2015-06-18,VZ,-1.0,47.509998,46.900002,47.27,0.5594238398274036,0.19142857142857142,0.32
2015-06-19,VZ,2.0,47.919998,47.389999,47.77,0.5764814558446629,0.4828571428571429,0.5771428571428572
2015-06-22,VZ,-1.0,47.709999,47.369999,47.459999,0.5638334102601966,0.38,0.3
2015-06-23,VZ,-1.0,47.779999,47.41,47.529999,0.5414500692341766,0.38571428571428573,0.3628571428571429
2015-06-24,VZ,0.0,48.110001,47.709999,47.77,0.5283050623107586,0.6228571428571429,0.4857142857142857
2015-06-25,VZ,-1.0,47.790001,47.290001,47.290001,0.5304744560796827,0.36857142857142855,0.26857142857142857
2015-06-26,VZ,-1.0,47.919998,47.43,47.439999,0.5094270104717145,0.4,0.31142857142857144
2015-06-29,VZ,1.0,48.490002,47.380001,47.619999,0.516484509424543,0.7142857142857143,0.7685714285714286
2015-06-30,VZ,-1.0,47.720001,46.75,46.77,0.5258356584820889,0.3942857142857143,0.4542857142857143
2015-07-01,VZ,1.0,47.25,46.599998,46.610001,0.5382518926338797,0.7828571428571428,0.7142857142857143
2015-07-02,VZ,-1.0,47.110001,46.57,47.0,0.5244268033704921,0.44571428571428573,0.19428571428571428
