Date,symbol,signal,prev_high,prev_low,prev_close,atr,prob_hh,prob_hl
2015-04-29,FB,-1.0,81.900002,80.230003,80.68,1.6279662256114595,0.1657142857142857,0.32285714285714284
2015-04-30,FB,1.0,81.389999,79.519997,80.470001,1.6521698030503136,0.7085714285714285,0.8971428571428571
2015-05-01,FB,-1.0,80.959999,78.32,78.769997,1.7509527227452826,0.18285714285714286,0.39714285714285713
2015-05-04,FB,2.0,79.760002,78.110001,78.989998,1.7408575504707546,0.42,0.7257142857142858
2015-05-05,FB,-1.0,79.690002,78.629997,78.809998,1.6727722954236797,0.2885714285714286,0.20857142857142857
2015-05-06,FB,-1.0,78.800003,77.220001,77.559998,1.6644947658813116,0.22,0.24285714285714285
2015-05-07,FB,1.0,78.809998,77.050003,78.099998,1.6740447892931793,0.6771428571428572,0.7314285714285714
2015-05-08,FB,1.0,78.940002,77.559998,78.43,1.6446407103638627,0.6657142857142857,0.7457142857142857
2015-05-11,FB,2.0,79.230003,78.029999,78.510002,1.6001770393274757,0.35428571428571426,0.5228571428571429
2015-05-12,FB,-1.0,79.029999,77.93,78.010002,1.5501592353947278,0.3457142857142857,0.22285714285714286
2015-05-13,FB,0.0,77.889999,76.790001,77.459999,1.5171434118552547,0.5485714285714286,0.42
2015-05-14,FB,1.0,78.529999,77.650002,78.440002,1.47242907066973,0.8314285714285714,0.7771428571428571
2015-05-15,FB,1.0,81.849998,78.66999799999998,81.370003,1.6661857636027562,0.7828571428571428,0.9742857142857143
2015-05-18,FB,-1.0,81.519997,80.18,80.41999799999998,1.6335668872424804,0.44285714285714284,0.3485714285714286
2015-05-19,FB,1.0,81.379997,80.230003,80.879997,1.585209598518233,0.5685714285714286,0.6742857142857143
2015-05-20,FB,-1.0,81.690002,80.550003,80.629997,1.54068853866641,0.24857142857142858,0.18571428571428572
2015-05-21,FB,1.0,81.099998,79.459999,80.550003,1.5506195847997692,0.7914285714285715,0.7685714285714286
2015-05-22,FB,0.0,80.91999799999998,80.08000200000002,80.480003,1.479557226319788,0.68,0.47714285714285715
2015-05-25,FB,0.0,81.309998,80.25,80.540001,1.4376013036878086,0.5485714285714286,0.49142857142857144
2015-05-27,FB,-1.0,80.599998,79.08000200000002,79.33000200000002,1.4458407733190255,0.19714285714285715,0.20857142857142857
2015-05-28,FB,1.0,80.660004,79.43,80.550003,1.434256895987121,0.8371428571428572,0.7028571428571428
2015-05-29,FB,-1.0,81.07,80.0,80.150002,1.3978312063884082,0.4057142857142857,0.4
