Date,symbol,signal,prev_high,prev_low,prev_close,atr,prob_hh,prob_hl
2015-05-08,JPM,1.0,64.599998,63.25,64.5,0.9382475564405197,0.8028571428571428,0.7657142857142857
2015-05-11,JPM,1.0,65.650002,64.599998,65.489998,0.9874228007964676,0.66,0.9057142857142857
2015-05-12,JPM,2.0,65.639999,65.08000200000001,65.449997,0.984680820716821,0.4714285714285714,0.5085714285714286
2015-05-13,JPM,0.0,65.540001,64.760002,65.360001,0.9472128386451386,0.72,0.44571428571428573
2015-05-14,JPM,1.0,65.629997,65.059998,65.519997,0.9784917547806249,0.8,0.9285714285714286
2015-05-15,JPM,-1.0,66.18,65.709999,66.050003,0.9836424793025614,0.3028571428571429,0.23142857142857143
2015-05-18,JPM,-1.0,66.160004,65.440002,65.879997,1.0502784313723046,0.16285714285714287,0.37714285714285717
2015-05-19,JPM,1.0,66.540001,65.800003,66.41999799999999,1.0802503882350742,0.9057142857142857,0.94
2015-05-20,JPM,1.0,67.190002,66.57,67.010002,1.0872255494115668,0.7685714285714286,0.8428571428571429
2015-05-21,JPM,1.0,67.029999,66.400002,66.480003,1.0345026944704097,0.5942857142857143,0.56
2015-05-22,JPM,1.0,66.68,66.010002,66.650002,1.0090523250233692,0.6657142857142857,0.68
2015-05-25,JPM,1.0,66.83000200000001,66.32,66.470001,0.9651469925210332,0.8228571428571428,0.5885714285714285
2015-05-26,JPM,1.0,,,,0.9346325932689302,0.7342857142857143,0.58
2015-05-27,JPM,1.0,66.290001,65.309998,65.730003,0.9131695339420366,0.54,0.5142857142857142
2015-05-28,JPM,1.0,66.650002,65.82,66.470001,0.8958523805478329,0.8085714285714286,0.7371428571428571
2015-05-29,JPM,1.0,66.400002,65.739998,66.199997,0.8832675424930511,0.7285714285714285,0.5685714285714286
2015-06-01,JPM,-1.0,66.220001,65.360001,65.779999,0.8579404882437462,0.2885714285714286,0.23714285714285716
2015-06-02,JPM,1.0,66.660004,65.970001,66.08000200000001,0.8391462394193724,0.7028571428571428,0.6942857142857143
2015-06-03,JPM,-1.0,66.389999,65.58000200000001,66.019997,0.8062318154774367,0.38,0.24285714285714285
2015-06-05,JPM,2.0,67.050003,66.010002,66.33000200000001,0.8416089339296935,0.38571428571428573,0.5942857142857143
2015-06-08,JPM,1.0,67.839996,67.010002,67.41999799999999,0.8494479405367246,0.8485714285714285,0.5914285714285714
2015-06-09,JPM,1.0,67.550003,66.809998,66.889999,0.8375034464830516,0.6,0.5514285714285714
2015-06-10,JPM,1.0,67.269997,66.470001,67.18,0.8397531018347465,0.5142857142857142,0.5142857142857142
2015-06-11,JPM,-1.0,68.5,67.470001,68.260002,0.8437782916512717,0.46,0.3057142857142857
2015-06-12,JPM,2.0,68.68,68.150002,68.519997,0.840400162486144,0.4657142857142857,0.5028571428571429
2015-06-15,JPM,1.0,68.540001,67.870003,68.25,0.8673601462375296,0.52,0.5057142857142857
2015-06-16,JPM,-1.0,68.209999,67.300003,67.989998,0.8846242316137769,0.38,0.4828571428571429
